36
8,20,122
8,21,51
8,22,88
8,23,54
8,24,151
8,25,132
8,26,181
8,27,135
8,28,159
8,29,147
8,30,100
8,31,162
8,32,171
8,33,148
8,34,165
8,35,181
8,36,158
9,10,36
9,11,67
9,12,24
9,13,136
9,14,167
9,15,248
9,16,139
9,17,118
9,18,207
9,19,122
9,20,104
9,21,59
9,22,61
9,23,72
9,24,169
9,25,105
9,26,164
9,27,149
9,28,175
9,29,130
9,30,121
9,31,135
9,32,155
9,33,132
9,34,150
9,35,164
9,36,116
10,11,31
10,12,25
10,13,131
10,14,134
10,15,209
10,16,134
10,17,113
10,18,168
10,19,117
10,20,99
10,21,81
10,22,80
10,23,48
10,24,130
10,25,108
10,26,158
10,27,112
10,28,138
10,29,119
10,30,129
10,31,139
10,32,149
10,33,126
10,34,144
10,35,157
10,36,135
11,12,56
11,13,137
11,14,134
11,15,243
11,16,165
11,17,145
11,18,203
11,19,148
11,20,130
11,21,114
11,22,111
11,23,85
11,24,129
11,25,139
11,26,188
11,27,148
11,28,172
11,29,138
11,30,146
11,31,170
11,32,178
11,33,161
11,34,176
11,35,189
11,36,163
12,13,125
12,14,155
12,15,247
12,16,128
12,17,108
12,18,206
12,19,111
12,20,93
12,21,89
12,22,74
12,23,86
12,24,86
12,25,162
12,26,151
12,27,149
12,28,175
12,29,112
12,30,148
12,31,133
12,32,141
12,33,124
12,34,139
12,35,152
12,36,129
13,14,130
13,15,276
13,16,95
13,17,88
13,18,238
13,19,92
13,20,73
13,21,178
13,22,102
13,23,148
13,24,52
13,25,112
13,26,113
13,27,211
13,28,207
13,29,78
13,30,209
13,31,127
13,32,98
13,33,74
13,34,113
13,35,93
13,36,156
14,15,180
14,16,223
14,17,217
14,18,139
14,19,220
14,20,201
14,21,190
14,22,208
14,23,137
14,24,79
14,25,338
14,26,241
14,27,186
14,28,147
14,29,55
14,30,185
14,31,255
14,32,226
14,33,202
14,34,241
14,35,221
14,36,257
15,16,342
15,17,320
15,18,42
15,19,324
15,20,306
15,21,259
15,22,286
15,23,206
15,24,230
15,25,314
15,26,392
15,27,197
15,28,104
15,29,223
15,30,210
15,31,346
15,32,352
15,33,353
15,34,354
15,35,372
15,36,340
16,17,45
16,18,297
16,19,20
16,20,44
16,21,171
16,22,103
16,23,175
16,24,148
16,25,70
16,26,32
16,27,238
16,28,264
16,29,174
16,30,239
16,31,82
16,32,20
16,33,27
16,34,20
16,35,75
16,36,126
17,18,282
17,19,31
17,20,29
17,21,125
17,22,57
17,23,160
17,24,144
17,25,22
17,26,74
17,27,223
17,28,249
17,29,209
17,30,220
17,31,39
17,32,61
17,33,45
17,34,61
17,35,103
17,36,84
18,19,284
18,20,266
18,21,219
18,22,246
18,23,166
18,24,190
18,25,274
18,26,352
18,27,162
18,28,69
18,29,183
18,30,174
18,31,306
18,32,337
18,33,313
18,34,314
18,35,331
18,36,300
19,20,29
19,21,156
19,22,88
19,23,160
19,24,143
19,25,54
19,26,48
19,27,223
19,28,249
19,29,169
19,30,253
19,31,67
19,32,36
19,33,38
19,34,36
19,35,93
19,36,112
20,21,137
20,22,70
20,23,143
20,24,126
20,25,53
20,26,73
20,27,205
20,28,231
20,29,152
20,30,232
20,31,68
20,32,61
20,33,34
20,34,62
20,35,90
20,36,115
21,22,69
21,23,73
21,24,190
21,25,111
21,26,200
21,27,163
21,28,188
21,29,180
21,30,95
21,31,143
21,32,188
21,33,171
21,34,187
21,35,201
21,36,123
22,23,137
22,24,138
22,25,42
22,26,131
22,27,188
22,28,214
22,29,165
22,30,162
22,31,74
22,32,116
22,33,102
22,34,118
22,35,131
22,36,53
23,24,134
23,25,152
23,26,201
23,27,106
23,28,132
23,29,147
23,30,104
23,31,183
23,32,189
23,33,175
23,34,190
23,35,202
23,36,176
24,25,151
24,26,163
24,27,194
24,28,157
24,29,28
24,30,193
24,31,177
24,32,148
24,33,125
24,34,164
24,35,143
24,36,195
25,26,95
25,27,217
25,28,243
25,29,179
25,30,205
25,31,31
25,32,82
25,33,66
25,34,82
25,35,124
25,36,62
26,27,267
26,28,316
26,29,186
26,30,267
26,31,110
26,32,20
26,33,59
26,34,47
26,35,61
26,36,156
27,28,95
27,29,211
27,30,77
27,31,250
27,32,259
27,33,244
27,34,259
27,35,270
27,36,244
28,29,171
28,30,106
28,31,274
28,32,281
28,33,281
28,34,282
28,35,299
28,36,268
29,30,203
29,31,202
29,32,172
29,33,149
29,34,188
29,35,168
29,36,219
30,31,235
30,32,254
30,33,263
30,34,255
30,35,266
30,36,215
31,32,97
31,33,79
31,34,99
31,35,139
31,36,69
32,33,50
32,34,38
32,35,63
32,36,148
33,34,44
33,35,59
33,36,130
34,35,87
34,36,143
35,36,185
