48
19,43,233
19,44,299
19,45,368
19,46,294
19,47,97.2
19,48,75.6
20,21,167
20,22,83.2
20,23,188
20,24,152
20,25,42.4
20,26,84.3
20,27,282
20,28,307
20,29,181
20,30,268
20,31,45.3
20,32,66.2
20,33,28.3
20,34,54.5
20,35,81.2
20,36,105
20,37,59.7
20,38,43.8
20,39,58.3
20,40,62.7
20,41,245
20,42,92.3
20,43,211
20,44,278
20,45,346
20,46,272
20,47,84
20,48,72.3
21,22,83.5
21,23,74.7
21,24,215
21,25,132
21,26,234
21,27,197
21,28,222
21,29,198
21,30,102
21,31,157
21,32,216
21,33,190
21,34,204
21,35,220
21,36,142
21,37,177
21,38,138
21,39,197
21,40,111
21,41,160
21,42,245
21,43,228
21,44,192
21,45,261
21,46,241
21,47,201
21,48,106
22,23,146
22,24,158
22,25,48.8
22,26,150
22,27,248
22,28,273
22,29,185
22,30,185
22,31,73
22,32,132
22,33,107
22,34,120
22,35,135
22,36,58.1
22,37,93.3
22,38,54.7
22,39,114
22,40,27.1
22,41,211
22,42,161
22,43,218
22,44,243
22,45,312
22,46,262
22,47,118
22,48,22.1
23,24,149
23,25,196
23,26,267
23,27,131
23,28,156
23,29,165
23,30,132
23,31,220
23,32,249
23,33,224
23,34,238
23,35,242
23,36,212
23,37,198
23,38,160
23,39,219
23,40,173
23,41,93.7
23,42,267
23,43,195
23,44,126
23,45,195
23,46,175
23,47,223
23,48,168
24,25,172
24,26,191
24,27,242
24,28,185
24,29,29.7
24,30,243
24,31,192
24,32,173
24,33,150
24,34,181
24,35,160
24,36,221
24,37,92.6
24,38,113
24,39,138
24,40,183
24,41,144
24,42,180
24,43,59.5
24,44,155
24,45,202
24,46,121
24,47,103
24,48,178
25,26,103
25,27,290
25,28,315
25,29,201
25,30,234
25,31,23.6
25,32,85.1
25,33,59.9
25,34,73.3
25,35,113
25,36,63
25,37,96.9
25,38,60.3
25,39,89.9
25,40,22
25,41,253
25,42,112
25,43,231
25,44,285
25,45,354
25,46,292
25,47,121
25,48,31.7
26,27,362
26,28,372
26,29,217
26,30,363
26,31,99.2
26,32,19
26,33,63.5
26,34,50.8
26,35,45.8
26,36,164
26,37,99.2
26,38,117
26,39,53.8
26,40,123
26,41,324
26,42,12.7
26,43,228
26,44,345
26,45,392
26,46,309
26,47,88
26,48,133
27,28,104
27,29,250
27,30,81.4
27,31,313
27,32,342
27,33,317
27,34,330
27,35,334
27,36,305
27,37,292
27,38,254
27,39,313
27,40,282
27,41,88.8
27,42,361
27,43,288
27,44,96.5
27,45,203
27,46,215
27,47,317
27,48,277
28,29,200
28,30,127
28,31,339
28,32,368
28,33,333
28,34,356
28,35,344
28,36,331
28,37,276
28,38,279
28,39,321
28,40,307
28,41,97.5
28,42,363
28,43,230
28,44,46.9
28,45,120
28,46,148
28,47,287
28,48,302
29,30,259
29,31,221
29,32,202
29,33,178
29,34,210
29,35,189
29,36,250
29,37,122
29,38,142
29,39,166
29,40,212
29,41,160
29,42,209
29,43,30.5
29,44,171
29,45,172
29,46,91.4
29,47,132
29,48,207
30,31,258
30,32,344
30,33,292
30,34,333
30,35,337
30,36,243
30,37,294
30,38,240
30,39,314
30,40,212
30,41,92.3
30,42,362
30,43,289
30,44,108
30,45,215
30,46,227
30,47,318
30,48,207
31,32,81.3
31,33,63.9
31,34,69.6
31,35,117
31,36,74.3
31,37,99.8
31,38,84.4
31,39,92.7
31,40,45.6
31,41,277
31,42,107
31,43,251
31,44,310
31,45,378
31,46,312
31,47,124
31,48,55.2
32,33,47.5
32,34,34.8
32,35,39.1
32,36,148
32,37,81.1
32,38,98.5
32,39,35.8
32,40,105
32,41,306
32,42,28.8
32,43,229
32,44,327
32,45,374
32,46,293
32,47,70
32,48,115
33,34,34.3
33,35,53.4
33,36,123
33,37,57.1
33,38,68.9
33,39,30.5
33,40,80.1
33,41,281
33,42,71.4
33,43,209
33,44,304
33,45,351
33,46,270
33,47,65.2
33,48,89.8
34,35,77.7
34,36,134
34,37,89
34,38,93.1
34,39,54.9
34,40,93.5
34,41,294
34,42,58.7
34,43,240
34,44,327
34,45,383
34,46,302
34,47,89.5
34,48,103
35,36,180
35,37,68.2
35,38,85.6
35,39,23
35,40,133
35,41,299
35,42,33.3
35,43,200
35,44,314
35,45,361
35,46,280
35,47,57.1
35,48,143
36,37,151
36,38,113
36,39,157
36,40,64.8
36,41,269
36,42,172
36,43,276
36,44,301
36,45,370
36,46,320
36,47,176
36,48,72
37,38,42.5
37,39,45.8
37,40,117
37,41,237
37,42,87.9
37,43,144
37,44,247
37,45,294
37,46,213
37,47,21.1
37,48,112
38,39,62.7
38,40,78.6
38,41,217
38,42,111
38,43,172
38,44,249
38,45,318
38,46,233
38,47,66.7
38,48,73.6
39,40,110
39,41,276
39,42,47.9
39,43,197
39,44,292
39,45,339
39,46,258
39,47,34.6
39,48,120
40,41,245
40,42,132
40,43,242
40,44,277
40,45,346
40,46,296
40,47,141
40,48,9.9
41,42,323
41,43,190
41,44,61.8
41,45,138
41,46,137
41,47,247
41,48,240
42,43,215
42,44,334
42,45,381
42,46,296
42,47,76.9
42,48,142
43,44,195
43,45,182
43,46,101
43,47,162
43,48,237
44,45,106
44,46,118
44,47,257
44,48,273
45,46,95.7
45,47,305
45,48,341
46,47,224
46,48,291
47,48,136
